timestamp,batch_id,modelo,icrl,oponente,victoria,turnos,pokemon_vivos,tokens_gastados,decisiones,cambios,forzados,fallbacks
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,17,1,57879,22,6,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,25,0,79804,30,9,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,14,0,52242,20,6,5,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,91,0,263172,98,4,5,5
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,13,0,48324,18,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,21,1,67423,26,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,20,3,62054,23,6,3,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,24,0,76690,29,3,5,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,59203,22,3,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,19,0,62608,24,10,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,23,0,76677,29,8,6,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,20,0,67297,25,9,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,26,2,79739,31,7,4,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,20,1,66055,25,5,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,13,2,44241,17,1,4,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,14,0,50492,19,2,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,12,0,47813,18,2,6,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,16,0,55438,21,3,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,12,0,44159,17,6,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,27,2,82910,31,7,4,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,19,0,64312,24,6,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,17,1,57025,22,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,60026,23,8,6,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,25,2,80238,30,5,4,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,14,0,50833,19,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,16,0,55011,21,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,13,0,46472,18,5,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,27,0,85512,32,17,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,22,0,72615,27,5,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,20,0,65486,25,8,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,15,0,52337,20,1,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,35,0,107345,40,9,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,58858,22,3,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,27,0,86949,32,10,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,59063,22,7,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,23,0,74573,28,2,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,15,0,52690,20,3,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,29,1,90456,34,8,5,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,23,0,74586,28,7,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,25,1,81075,30,2,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,36,0,111687,41,14,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,40,0,120323,45,26,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,16,0,54917,21,7,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,18,0,61106,23,10,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,15,0,56839,22,5,6,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,23,0,73361,28,7,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,16,0,54612,21,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,29,0,87143,34,20,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,58785,22,5,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,21,3,64387,24,4,3,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,58508,22,8,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,23,2,70967,27,8,4,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,12,0,45592,17,4,5,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,18,2,60821,23,0,4,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,22,1,72142,27,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,21,0,68856,26,6,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,19,3,58086,22,3,3,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,22,0,73586,27,13,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,18,0,59595,23,7,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,15,1,50992,20,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,20,0,72404,28,5,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,19,1,62807,24,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,15,3,47320,18,1,3,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,20,1,64798,25,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,15,1,48311,19,0,4,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,16,0,54012,21,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,16,1,54534,21,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,17,0,56603,22,1,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,18,0,58881,23,2,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,14,0,49136,19,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,13,2,44287,17,0,4,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,21,0,67992,26,1,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,12,0,43947,17,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,16,0,54824,21,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,25,2,76567,29,0,4,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,18,2,57029,22,0,4,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,15,0,51885,20,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,13,0,49103,19,0,5,1
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,21,0,66277,26,1,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,12,0,44044,17,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,14,0,48585,19,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,21,0,69006,27,0,5,1
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,1,14,2,47292,18,0,4,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,20,0,65759,25,0,5,0
2026-06-28 12:30:32,20260628_123032,meta-llama/llama-3.3-70b-instruct,False,HeuristicPlayer,0,18,0,60267,23,0,5,0
